basepk,topic,procedural_score,error
2846846,rapeseed marketing and farmer returns,0.0,
2846876,CMHC rental rates and interest rates,0.0,
2846896,restoration of rail passenger service in Newfoundland,0.0,
2846936,Air Canada financial division restructuring,0.0,
2846958,federal assistance for Quebec flood damage,0.0,
2846990,settlement of native claims and rights,0.0,
2847002,Yukon native rights negotiations,0.0,
2847038,Indian rights and compensation,0.25,
2847063,aboriginal rights for native peoples,0.25,
2847065,continuing consideration of committee report,0.75,
2847153,Department of Regional Economic Expansion advisory council,0.25,
2847156,assistance to small business and employment,0.25,
2847190,ministerial evasiveness on veterans affairs,0.5,
2847204,civil liberties and police investigation,0.25,
2847227,curbing inflation and interest rates,0.0,
2847233,bank loans for small businesses,0.0,
2847282,Quebec-NCC land administration exchange,0.0,
2847329,order of business,0.75,
2847333,Air Canada rapid air service improvements,0.0,
2847351,question of privilege,1.0,
2847365,capital gains tax on depreciable property,0.0,
2847377,interpretation of taxation policy,0.25,
2847413,Toronto Fire Department pension plan,0.0,
2847428,election of benefits regulations,0.0,
2847440,guaranteed income supplement for old age pensioners,0.25,
2847452,definition of full time attendant,0.25,
2847545,consideration of clause 35,0.75,
2847639,capital gains and estate taxes on small business and farms,0.1,
2847648,point of order,1.0,
2847723,Firenza car safety defects investigation,0.0,
2847761,Canadian market in Caribbean Common Market,0.0,
2847762,unclear,1.0,
2847768,unemployment insurance act amendments,0.25,
2847843,second international airport at Toronto commission of inquiry,0.0,
2847845,Pickering airport construction plans,0.0,
2847861,Crown immunity from guarantees,0.0,
2847872,Excise Tax Act amendments,0.0,
2847876,federal sales tax provisions review,0.25,
2847883,sales tax exemptions for mining and oil companies,0.25,
2847900,taxation of imported educational materials,0.0,
2847903,duty-free entry for computer test cards,0.0,
2847907,fishery gear exemptions in Bill C-171,0.0,
2847944,duty free stores and Canadian gift industry,0.25,
2848054,assistance to Canadians detained abroad,0.0,
2848062,old age security and guaranteed income supplement payments by province,0.0,
2848069,temporary work permits and union consultation,0.0,
2848127,development assistance to Cyprus,0.0,
2848148,reply to order paper questions,0.75,
2848194,federal-provincial conference representation,0.5,
2848200,studies on export trade,0.0,
2848215,helicopter crash site inspection in South Viet Nam,0.0,
2848231,Air Canada pre-eminence,0.25,
2848242,recruitment and promotion of women in public service,0.0,
2848364,auditors for Air Canada and Canadian National Railways,0.5,
2848403,parliamentary travel privileges,0.25,
2848410,Fidinam Corporation loan and PC party grant,0.25,
2848425,order of business for remaining session,0.75,
2848429,Qu'Appelle River pollution and federal funding,0.25,
2848441,ruling on prima facie case of privilege,0.75,
2848449,Canada's role in North American defence,0.25,
2848456,Canada-U.S. Auto Pact,0.75,
2848458,unclear,1.0,
2848525,Canadian jobs and trade agreement,0.0,
2848581,1976 Olympic Games commemorative stamp,0.0,
2848625,Unemployment Insurance Act section 106 enforcement,0.0,
2848662,manpower offices supplying strikebreakers,0.25,
2848726,point of order,1.0,
2848735,Export Development Act amendments,0.1,
2848761,order of business and debate,0.75,
2848762,food prices review board,0.25,
2848830,question of privilege procedure,0.75,
2848841,question of privilege regarding document omission,0.75,
2848883,salary ranges for privacy protection,0.0,
2848891,records of federal employees,0.75,
2848907,Defence Industry Productivity funds expended by region,0.0,
2848913,RCMP airport security personnel and costs,0.0,
2848915,IDB small business advisory services,0.0,
2849088,manpower counsellor workload and staffing,0.0,
2849097,Bank of Canada interest rates and credit,0.25,
2849123,income tax deadline for farmers,0.0,
2849124,farmer income averaging tax forms,0.0,
2849129,DES use as animal growth stimulant,0.25,
2849164,ministerial reply to question,0.5,
2849183,federal-provincial water pollution control,0.0,
2849195,TVs and hockey tickets for inmates,0.0,
2849205,Prairie Farm Assistance Act program,0.0,
2849210,disaster fund for farmers,0.0,
2849338,CMHC policy on employment of married couples,0.0,
2849348,sickness and maternity benefit statistics,0.0,
2849360,"Canada Manpower Centre in Delta, B.C",0.0,
2849361,income tax statement for farmers,0.0,
2849460,public service bilingualism in Winnipeg,0.75,
2849486,food prices review board establishment,0.25,
2849535,prisoner transfers to Cowansville institute,0.0,
2849627,customs preclearance negotiations with US,0.0,
2849633,auditors for Central Mortgage and Housing Corporation,0.0,
2849638,railway accident prevention,0.0,
2849651,restoration of six-day mail delivery,0.0,
2849693,questions for adjournment debate,0.75,
2849702,Department of Regional Economic Expansion grants and designation,0.25,
2849741,wiretapping and privacy rights,0.1,
2849760,inflationary spiral and cost of living,0.25,
2849788,price increase for 1973,0.25,
2849882,royal commission on institutional morale,0.25,
2849947,Indian land responsibility and BNA Act,0.25,
2849963,question period reform,0.25,
2849965,government response to cost of living increase,0.25,
2850031,fisheries licensing and season regulations,0.25,
2850067,pensions for veterans,0.0,
2850089,Machinery Program tariff remission,0.0,
2850116,LIP project application details,0.0,
2850122,LIP project H-3741 grant application,0.0,
2850155,Statistics Canada employee salaries,0.0,
2850185,LIP grants to Montreal organizations,0.0,
2850187,NATO military equipment contributions,0.0,
2850194,development incentive for corporation,0.25,
2850271,Canada Health Act financing standards,0.0,
2850291,confidential departmental matters,0.25,
2850376,egg producers relations,0.0,
2850380,National Farm Marketing Council report,0.25,
2850467,endangered species protection legislation,0.1,
2850571,question of privilege,0.75,
2850661,government policy statement,0.25,
2850669,ministerial representations in Europe,0.25,
2850671,ministerial representation in Europe,0.25,
2850689,CRTC workload and hearings,0.25,
2850697,auto pact trade discussions,0.0,
2850724,"capital punishment, fisheries, family allowances, pensions",0.0,
2850762,temporary freeze vs permanent controls on cost of living,0.25,
2850764,farm gate food price increases,0.0,
2850790,budgetary measures to control inflation and support families,0.0,
2850803,"price, wage and incomes control",0.0,
2850856,Family Allowances Act amendments,0.25,
2850875,prices review board,0.25,
2850906,inflation in Canada,0.0,
2850939,inflation and purchasing power gap,0.25,
2850946,unemployment insurance for seasonal workers,0.25,
2850951,sale of Polymer Corporation at below book value,0.25,
2851013,Food Prices Review Board nominations,0.25,
2851069,Viet Nam cease-fire financial contribution,0.0,
2851115,public tendering of government contracts,0.25,
2851123,Canadian feature films in theatres,0.0,
2851149,federal-provincial health care financing,0.25,
2851186,ministerial conduct,0.5,
2851209,medicare and hospital care program cost-sharing,0.25,
2851247,legal agents for Attorney General of Canada,0.0,
2851257,Bryden Report contract production costs,0.0,
2851259,unsatisfied judgment fund claims,0.0,
2851274,LIP project grant application details,0.0,
2851308,air traffic controller assistants staffing and overtime,0.0,
2851327,limiting foreign borrowing by Canadian entities,0.0,
2851366,salaries and employment of parliamentary secretary staff,0.25,
2851381,fishing agreement impasse with United States,0.75,
2851388,inquiry into penitentiary escapes,0.25,
2851401,inquiry into penitentiary system discipline,0.25,
2851402,penitentiary system inquiries,0.25,
2851442,OFY project reinstatement,0.25,
2851479,effect of international monetary situation on Canadian interest rates,0.0,
2851502,Canada's participation in International Control Commission,0.0,
2851523,Fraser River salmon communiques,0.5,
2851708,question of privilege,0.75,
2851741,order of questions,1.0,
2851746,St. Lawrence erosion responsibility,0.0,
2851777,immigration appeal board decision,0.0,
2851799,safety of navigation and fisheries,0.25,
2851816,CNR incentive for Northern Ontario development,0.0,
2851848,Liberal participatory democracy,0.75,
2851854,misrepresentation of constituency survey,0.5,
2851856,unclear,1.0,
2851857,capital punishment and public opinion,0.0,
2851905,criminal rehabilitation and parole,0.1,
2851933,prison security and inmate rehabilitation,0.25,
2851942,penitentiary escapes and rehabilitation,0.25,
2851964,Canadian penitentiary service situation,0.25,
2851968,Canadian penitentiary service operations,0.25,
2852000,language training program statistics,0.0,
2852009,CRTC and National Energy Board bilingualism statistics,0.0,
2852013,bilingualism policy in Ministry of State for Urban Affairs,0.0,
2852020,bilingualism in the public service statistics,0.0,
2852030,departmental bilingualism policy and employment statistics,0.0,
2852037,departmental bilingualism policy and employment statistics,0.0,
2852041,departmental bilingualism policy and spending,0.0,
2852098,unemployment insurance beneficiaries statistics,0.0,
2852122,salary ranges for AI classifications,0.0,
2852141,trade action against Canada,0.0,
2852149,settlement of labour dispute,0.0,
2852154,Canada Pension Plan contributions and benefits,0.0,
2852167,Canadian recipients of British honours,0.0,
2852205,employment at Statistics Canada,0.25,
2852224,US tax proposals implications for Canada,0.0,
2852227,US-Canada relations and Canadian policy,0.25,
2852228,delay in tax legislation,0.25,
2852238,corporate tax proposals,0.25,
2852249,corporate tax cuts before summer recess,0.25,
2852305,other positions of ministry members,0.25,
2852316,sugar purchases from South Africa,0.0,
2852433,abolition of the death penalty,0.0,
2852466,mineral policy objectives for Canada,0.0,
2852495,order of business,1.0,
2852497,question of privilege regarding document release,0.75,
2852539,interest rates and bank lending to small business,0.25,
2852580,William Head minimum security institution conversion,0.0,
2852644,US Treasury ruling on Canadian aluminum,0.25,
2852688,capital punishment bill stages,0.75,
2852735,agreement on speaking order,0.75,
2852740,bilingualism policy in the public service,0.25,
2852762,official languages and bilingualism,0.25,
2852817,federal-provincial constitutional dispute,0.25,
2852841,chartered banks in mortgage market,0.0,
2852874,campaign contributions to Liberal party,0.25,
2852887,community antenna television licences,0.0,
2852889,Quebec's response to federal court action,0.25,
2852898,unemployment assistance program extensions,0.0,
2852913,question of privilege,0.75,
2852975,availability of herbicides for wild oats control,0.0,
2853046,Veterans Land Act and basic rate legislation,0.1,
2853071,Newfoundland representation in Parliament,0.25,
2853073,electoral boundaries and rural representation,0.25,
2853115,pipeline impact study,0.25,
2853172,railway capacity for grain transport,0.0,
2853205,tax-free period for foreign teachers,0.25,
2853327,capital punishment debate and law and order,0.25,
2853346,CMHC foreclosure proceedings on Rochdale,0.25,
2853364,referral of public accounts to committee,0.75,
2853412,LIP project application details,0.0,
2853427,Local Initiatives Program grant applications,0.0,
2853430,LIP project application details,0.0,
2853433,Local Initiatives Program grant application,0.0,
2853434,LIP project application details,0.0,
2853439,Local Initiatives Program grant applications,0.0,
2853447,Local Initiatives Program grant applications,0.0,
2853462,LIP project grant application details,0.0,
2853481,election expenses returns filing,0.25,
2853503,Canadian Technology Satellite Program cost control,0.0,
2853569,order of business,1.0,
2853573,Mackenzie valley pipeline decision,0.25,
2853616,supertanker port environmental impact,0.0,
2853622,supertanker port approval,0.0,
2853652,Thunder Bay grain company operations,0.0,
2853680,postal rates for publications,0.25,
2853687,women's participation in Canadian society,0.0,
2853700,refinery construction and environmental impact,0.0,
2853720,capital punishment and crime rates,0.25,
2853721,capital punishment and state protection,0.1,
2853769,Indian health services drug entitlement,0.5,
2853789,election leave for public employees,0.0,
2853812,order of business,1.0,
2853856,Auditor General's report on public spending,0.25,
2853857,status of Public Accounts Committee recommendations,0.25,
2853869,Financial Administration Act violation,0.25,
2853963,postponement of committee report deadline,0.5,
2854028,re-establishment of capital punishment,0.25,
2854037,capital punishment debate and statistics,0.25,
2854105,capital punishment debate and cabinet commutation policy,0.25,
2854113,CBC income tax recovery from employees,0.25,
2854163,gasoline export controls and shortage,0.0,
2854165,gasoline supply for independent dealers,0.0,
2854189,fenitrothon spraying regulations,0.0,
2854201,recovery of overpayments under Lift,0.0,
2854244,government statement on inflation,0.0,
2854272,competition bill introduction,0.25,
2854282,Saskatchewan Indians meeting with minister,0.0,
2854335,Auditor General's report and taxpayer concerns,0.25,
2854337,parliamentary control over government spending,0.25,
2854343,government action and policy,0.25,
2854347,Information Canada estimates,0.25,
2854355,parliamentary procedure for opposition days and Auditor General reports,0.75,
2854365,parliamentary control of public funds,0.25,
2854367,classification of departmental expenditures,0.0,
2854405,Public Accounts Committee procedures,0.75,
2854413,Auditor General's report on non-lapsing accounts,0.25,
2854423,points of order,0.75,
2854445,committee evidence,0.75,
2854448,public accounts committee and Auditor General report,0.25,
2854477,Canadian Dairy Commission price transparency,0.25,
2854486,Public Accounts Committee procedure and recommendations,0.25,
2854578,LIP project application details,0.0,
2854598,LIP project application details,0.0,
2854627,Local Initiatives Program grant application,0.0,
2854628,LIP project application details,0.0,
2854630,LIP project H-4611 grant details,0.0,
2854633,Local Initiatives Program grant applications,0.0,
2854634,LIP project grant application details,0.0,
2854647,Local Initiatives Program grant application,0.0,
2854650,LIP project application details,0.0,
2854654,LIP project application details,0.0,
2854666,LIP project application details,0.0,
2854902,prisons conference agenda and correspondence,0.25,
2855004,adjournment,0.75,
2855081,individual income tax cuts and corporate tax concessions,0.25,
2855215,federal financing of health services,0.0,
2855223,table study on port of Churchill,0.25,
2855243,reconsideration of fisheries request,0.5,
2855272,Mount Hope airport expansion funding,0.0,
2855284,question period and orders of the day,0.75,
2855297,capital punishment and its deterrence,0.25,
2855395,correction of gasoline shipment figures,0.5,
2855404,Air Canada machinists strike action,0.5,
2855410,CMHC loans for municipal water and sewage systems,0.25,
2855416,Canada Development Corporation head office location,0.75,
2855422,CMHC contractor competence and buyer subsidies,0.5,
2855472,LIP project grant application details,0.0,
2855524,Industrial Development Bank loans and debts,0.0,
2855691,federal oil and gas regulations review,0.0,
2855733,multiculturalism policy and government support,0.25,
2855735,multiculturalism and constitutional recognition,0.1,
2855741,multiculturalism and human rights,0.1,
2855743,postal rates and multiculturalism support,0.1,
2855762,multiculturalism policy and implementation,0.1,
2855813,multiculturalism and Canadian culture,0.25,
2855869,advisory council on status of women,0.0,
2855936,cabinet priorities on inflation and unemployment,0.25,
2855938,government priorities on unemployment and inflation,0.25,
2856003,preclearance at Toronto International Airport,0.0,
2856037,export quotas on lumber,0.0,
2856087,Indian Affairs hydro projects in Manitoba,0.0,
2856103,disability pensions for veterans,0.0,
2856107,Sea King helicopter mechanical reliability,0.0,
2856116,ministerial remarks on environmental concerns,0.25,
2856160,point of order ruling,1.0,
2856321,Canada Pension Plan amendments,0.0,
2856396,Coulombe report on bilingualism,0.25,
2856397,Coulombe report,0.25,
2856443,local initiatives projects,0.25,
2856470,fishermen protection against foreign ships,0.25,
2856472,using destroyer escorts for coast guard,0.0,
2856492,parole for convicted murderers,0.0,
2856525,housing and land costs,0.0,
2857167,Local Initiatives Program grant applications,0.0,
2857188,LIP project grant application details,0.0,
2857191,Local Initiatives Program grant applications,0.0,
2857215,defence department can opener procurement,0.0,
2857225,Canadian Forces Base and defence contracts,0.0,
2857320,veterans disability pensions,0.0,
2857326,tanker port on the St. Lawrence,0.0,
2857334,northern Ontario economic development,0.0,
2857395,property tax credit administration,0.0,
2857400,provincial tax questions,0.25,
2857418,Canadian horses shipped for slaughter,0.0,
2857447,questions to ministers,0.75,
2857471,bilingualism and western Canadian sensitivity,0.25,
2857483,language rights in Quebec,0.0,
2857485,official languages policy implementation,0.25,
2857497,Canadian unity and official languages,0.25,
2857499,parliamentary language,0.75,
2857528,government trust and parliamentary procedure,0.5,
2857591,criticism of bilingualism implementation methods,0.25,
2857595,bilingualism and official languages act,0.5,
2857644,order of business,0.75,
2857699,order of business for ways and means,0.75,
2857718,feed grain stocks for eastern producers,0.5,
2857770,federal-municipal tax revenue imbalance,0.0,
2857783,compensation for death of Canadians in Zambia,0.0,
2857803,government wheat purchases from competing countries,0.0,
2857811,grasslands incentive program for meat production,0.0,
2857931,return to motions for question on Zambian deaths,0.75,
2857940,amendment motivation and party division,0.5,
2857969,agreement on debate conclusion,0.75,
2858012,official languages in public service,0.0,
2858050,federal support for the fishing industry,0.0,
2858052,aboriginal rights and proclamation of 1763,0.25,
2858056,Pickering airport development opposition,0.25,
2858071,D-Day anniversary and national unity,0.25,
2858094,Department of Regional Economic Expansion applications and costs,0.0,
2858104,Department of Justice employee salaries,0.0,
2858158,prosecution legal fees and disbursements,0.0,
2858243,Air Canada strike conciliation board,0.0,
2858252,penitentiary overcrowding,0.0,
2858326,order in the house,1.0,
2858376,order paper management,0.75,
2858480,representation in public service and western alienation,0.25,
2858515,air transport committee hearing notice,0.75,
2858527,feed grain marketing policy,0.5,
2858564,propane export-import board decision,0.25,
2858574,unemployment and manpower centre projects,0.25,
2858653,International Grains Arrangement pricing,0.0,
2858662,ministerial question period,0.75,
2858724,decorum in debate,0.75,
2858749,fisheries protection and departmental re-establishment,0.0,
2858813,continental shelf fishery resources,0.25,
2858863,continental shelf fisheries resources,0.25,
2858945,House of Commons legislation enactment,0.5,
2858958,Bell Canada income tax transfer to Quebec,0.0,
2858959,provincial taxation powers,0.0,
2858966,national energy policy and oil pipeline construction,0.0,
2858999,federal-provincial relations,0.25,
2859005,conflict of interest rules,0.0,
2859091,publication of Drury guidelines directives,0.0,
2859096,postal service deterioration and reform,0.25,
2859109,adjournment,1.0,
2859127,postal service efficiency and cost,0.25,
2859135,Canadian Post Office,0.25,
2859236,manpower training program employment statistics,0.0,
2859237,tractor-trailer driving course funding,0.0,
2859255,government computer services and costs,0.0,
2859274,publicity spending by National Health and Welfare,0.0,
2859295,Bank of Canada interest rate policy,0.0,
2859303,mortgage funds and housing starts,0.0,
2859307,Bank of Canada monetary policy and inflation,0.0,
2859323,closure of Saint-Marc de Figuery Indian school,0.25,
2859330,monetary policy,0.0,
2859342,unemployment insurance regulation,0.25,
2859379,non-conventional energy research funding,0.0,
2859407,Olympic Games budget forecast,0.0,
2859427,Canadian contingent in Viet Nam,0.0,
2859467,National Housing Act preamble wording,0.5,
2859469,procedural discussion,1.0,
2859473,amendments to National Housing Act supply bill,0.75,
2859479,procedural ruling on bill amendment,0.75,
2859537,National Housing Act mortgage terms,0.0,
2859539,housing crisis and national housing policy,0.1,
2859561,National Housing Act subamendment procedure,0.75,
2859583,question of privilege,0.75,
2859622,Opportunities for Youth funding,0.5,
2859669,Ontario sales tax impact on commodity prices,0.25,
2859693,definition of full employment,0.0,
2859704,European workers for tobacco farming,0.0,
2859710,food price statistics,0.25,
2859762,Canada Assistance Plan and cost of living,0.0,
2859814,obscenity law and Criminal Code,0.25,
2859897,amendments to National Housing Act,0.25,
2859900,National Housing Act amendments for Indians,0.25,
2859905,point of order on enabling legislation,0.5,
2860005,housing finance mortgage arrangements,0.25,
2860014,bank credit expansion and interest rates,0.0,
2860016,National Energy Board decision-making on northern pipeline,0.25,
2860064,lawyers approved for government work in Quebec,0.0,
2860094,collection of student loans in arrears,0.0,
2860110,adjournment motion on oil prices,0.75,
2860143,local initiatives program project extensions,0.0,
2860170,food aid and international development,0.0,
2860200,Morgentaler abortion bill confusion,0.25,
2860206,racial injustice in Montreal,0.0,
2860277,automobile sales and production,0.25,
2860290,Atlantic provinces working parties reports,0.0,
2860329,question of privilege procedure,1.0,
2860379,partisan attack on NDP and Liberal party,0.75,
2860390,partisan attack,1.0,
2860392,income tax concessions for corporations vs. social programs,0.25,
2860395,manufacturing and processing tax measures,0.25,
2860431,energy policy and supply security,0.25,
2860491,interest rates and mortgage market,0.0,
2860539,control of timber exports,0.25,
2860567,prohibition writ for Mackenzie Valley land rights,0.0,
2860697,CBC television service in northern communities,0.0,
2860726,incomes policy and regional unemployment,0.1,
2860732,anti-inflation policy and incomes policy,0.0,
2860801,minister's changing positions on taxes and pensions,0.25,
2860829,parliamentary procedure and debate,0.75,
2860881,inflation and rising taxes,0.0,
2860913,Conservative incomes policy and corporate profits,0.25,
2860915,excess profits tax on corporate income,0.0,
2860956,order of business,0.75,
2860961,adjournment motion on executive subversion of Federal Court,0.75,
2860998,housing policy and government statements,0.5,
2861018,Combines Investigation Act petroleum industry practices,0.0,
2861037,attack on Professor Kierans,0.25,
2861047,Air Canada strike contingency plans,0.0,
2861054,collective bargaining dispute settlement,0.25,
2861057,Air Canada Official Languages Act interpretation,0.25,
2861060,Air Canada labour dispute,0.0,
2861076,emission control standards,0.0,
2861080,Toronto Terminal No. 2 plans,0.25,
2861129,petroleum industry investment in Atlantic Canada,0.0,
2861139,day-care facilities for children,0.25,
2861184,parliamentary democracy and standing orders,0.5,
2861250,old age security conflict of interest,0.25,
2861278,CRTC educational programming regulations,0.0,
2861367,Local Initiatives Program applications,0.25,
2861425,Air Canada strike and shutdown,0.0,
2861447,lowering pensionable age to 60,0.0,
2861490,Centurion tank life extension,0.0,
2861539,automobile safety measures,0.0,
2861546,freight rates equalization for western Canada,0.0,
2861551,international policy definition,0.25,
2861577,visit of Prime Minister of India,0.75,
2861596,reducing number of members in bill,0.5,
2861647,income tax amendments and inflation adjustment,0.0,
2861651,indexing of personal income tax,0.0,
2861801,western Canada development and tax sharing,0.25,
2861832,point of order regarding question period,0.75,
2861838,point of order on statements outside the house,0.75,
2861855,feed grain policy announcement,0.25,
2861867,writ of prohibition jurisdiction,0.0,
2861909,transportation policy and branch line abandonment,0.25,
2861922,amendment to transportation policy on feed grains,0.25,
2861962,integrated national transportation policy,0.0,
2861976,transportation policy and infrastructure development,0.0,
2862007,question of privilege,0.75,
2862025,preferential tariffs and trade relations,0.25,
2862069,aid policies for farmers,0.5,
2862112,LIP grant for Calgary Resource Centre,0.0,
2862156,announcement of policy on western economic opportunities conference,0.25,
2862161,transportation policy review,0.25,
2862178,Crowsnest rate structure and transportation policy,0.0,
2862211,order of business,1.0,
2862243,consumer protection from climate influenced prices,0.0,
2862281,licensing of truck sufferance warehouses,0.25,
2862284,Weather Modification Information Act proclamation,0.0,
2862299,fishermen's gear losses in Prince Edward Island,0.0,
2862310,Air Canada employee walkout,0.75,
2862458,court jurisdiction,0.25,
2862477,federal jurisdiction over indigenous lands,0.0,
2862482,corporate tax rates and vehicle prices,0.0,
2862515,oil trans-shipment harbours in Lower St. Lawrence River,0.0,
2862516,intergovernmental consultations on policy,0.25,
2862522,Canadian Wheat Board sales to India,0.0,
2862538,disaster relief for Canadians,0.0,
2862595,point of order on minister's conduct,0.75,
2862599,point of order and privilege,1.0,
2862603,self-government for Banff and Jasper,0.0,
2862618,secretarial staff and office space for members,0.25,
2862628,questions of privilege,0.75,
2862658,Canadian Wheat Board marketing policy,0.25,
2862669,Canadian Wheat Board sales and marketing policy,0.0,
2862673,Canadian Wheat Board sales and payments,0.0,
2862769,two-price system for wheat,0.0,
2862781,wheat and grain price supports,0.0,
2862820,two-price system for grains,0.25,
2862837,Canadian Wheat Board sales and farm income support,0.25,
2862846,western grain sales,0.25,
2862873,selling western wheat,0.25,
2862957,Indian claims against the Crown federal,0.0,
2863043,parole proceedings for murder convictions,0.0,
2863156,immigration policy and bilingualism,0.25,
2863167,clarification of immigration bill provisions,0.25,
2863175,committee of the whole consideration of bill,0.75,
2863183,veterans pensions and escalation clause,0.25,
2863192,increase in veterans pensions,0.0,
2863226,referral of railway reports to committee,0.5,
2863250,parliamentary delegation from Australasia,1.0,
2863262,automated information monitoring service cost,0.0,
2863263,Information Canada project details,0.5,
2863293,capital punishment and murder rates,0.25,
2863323,question period,0.75,
2863352,farm policy announcement timing,0.0,
2863404,regional economic expansion water development program,0.0,
2863410,day care policy,0.0,
2863470,CBC presidential salary,0.25,
2863482,order of business on estimates,0.75,
2863529,motion to adjourn,0.75,
2863580,CBC budget and Conservative motion,0.25,
2863629,procedural objections to estimates,0.75,
2863805,Mirabel airport expropriations inquiry,0.5,
2863847,Kingston Penitentiary disturbances and investigation,0.0,
2863958,ministerial preparation for energy policy announcement,0.25,
2863992,Union Jack flag placement,0.5,
2864009,Auditor General's report on Department of Industry,0.0,
2864025,federal land expropriation for airport,0.0,
2864061,piracy of teenage hockey players,0.25,
2864064,Canadian Patents and Development Limited,0.25,
2864073,trilevel committee on policy,0.25,
2864078,national capital study,0.25,
2864094,"subsidy and loan guarantees for farmers, businessmen, fishermen",0.0,
2864149,tax reduction and international trade,0.25,
2864192,objection to electoral district redistribution,0.5,
2864225,order of business,1.0,
2864276,Canadian Wheat Board marketing of grain,0.25,
2864303,supervision of farm poll,0.0,
2864315,gas export prices review,0.0,
2864336,National Energy Board appointments and western interests,0.25,
2864392,Helsinki conference agenda,0.25,
2864435,order of business,0.75,
2864506,fairness to hon. member,0.75,
2864534,energy policy and Mackenzie valley pipeline,0.0,
2864544,Montreal Olympic Games organization and priorities,0.25,
2864551,Olympic Games project study,0.5,
2864657,Canadian export market policy,0.0,
2864675,ministerial statements and government policy,0.75,
2864686,Tembec incentive grant for Quebec jobs,0.0,
2864707,soybean shipment review by US authorities,0.0,
2864725,Bell application B and regulatory body,0.25,
2864792,protection for primary producers,0.25,
2864820,lottery sales and provincial participation,0.0,
2864824,amateur athletics and physical fitness funding,0.0,
2864837,order of business,0.75,
2864846,financial value of the Montreal Olympics,0.0,
2864849,Olympics funding and amateur sport definition,0.25,
2864882,appointments to boards and estimates process,0.5,
2864915,order of business,1.0,
2864959,feed costs and soybean meal supply,0.0,
2864964,rapeseed export policy,0.0,
2865027,order of business,1.0,
2865056,senior citizens and Armed Forces,0.25,
2865089,manufacturing and processing profits tax deduction,0.75,
2865097,corporate tax reduction and job creation,0.25,
2865133,manufacturing and processing profit definitions,0.25,
2865140,small business manufacturing and processing tax rate,0.0,
2865141,tax breaks for Canadian assembly,0.0,
2865144,definition of foreign active business,0.0,
2865155,supplementary question on tax reduction accounts,0.25,
2865182,formulae for labour costs,0.0,
2865247,annual cost of fixed capital,0.0,
2865250,job creation and economic performance,0.0,
2865264,private industry and employment,0.0,
2865276,impact of economic policy and budgets,0.0,
2865294,foreign corporations and tax benefits,0.0,
2865305,tax deduction for manufacturing and processing profits,0.25,
2865317,railway freight rates and demurrage charges,0.0,
2865384,nuclear submersible vessels data gathering program,0.0,
2865393,public service appointments and merit,0.0,
2865394,multiculturalism in education and cultural exchange,0.0,
2865396,Public Service Superannuation Account details,0.0,
2865405,corporations not paying income taxes,0.0,
2865430,taxi service contract at Whitehorse,0.0,
2865443,invitation to tender for Arctic supplies,0.25,
2865445,Department of National Defence contract,0.0,
2865455,Small Businesses Loans Act statistics,0.0,
2865472,contracts for consulting services,0.25,
2865502,mortgage interest rates and housing,0.0,
2865518,regional economic development proposals,0.0,
2865521,northern Ontario development opportunities,0.25,
2865555,"fishermen, farmers, and small business loans",0.0,
2865570,release of captured servicemen,0.0,
2865609,Canada-US air agreement,0.0,
2865621,British subjects' voting rights and citizenship,0.25,
2865643,ship accident and damage reports,0.0,
2865662,lumber exports and domestic prices,0.0,
2865669,coverage of Canadian football all star game,0.0,
2865710,amendments to Income Tax Act,0.25,
2865717,amendment to tax review procedure,0.25,
2865792,debate on exemption levels,0.5,
2865794,ways and means resolution amendments,0.75,
2865854,tax discrimination against wives at home,0.0,
2865863,taxable income of non-residents earned in Canada,0.0,
2865880,housing starts and mortgage rates,0.25,
2865902,soybean embargo and orderly grain marketing,0.1,
2865947,limitation of debate on election expenses bill,0.75,
2865948,bill passage before summer adjournment,0.5,
2866044,appeal to courts from decisions on Bill C-132,0.0,
2866086,revised fee structure for aviation,0.25,
2866151,ways and means motion amendment,0.75,
2866154,income tax treatment of grain delivery tickets,0.0,
2866160,farmer income tax and grain movement,0.0,
2866171,income tax on grain delivery tickets,0.0,
2866178,Wheat Board and income tax amendment,0.25,
2866224,income tax deductions at source,0.0,
2866249,agricultural problems,0.25,
2866364,fund raising practices allegations,0.0,
2866434,federal role in provincial health care,0.25,
2866480,lobster fishermen storm losses,0.0,
2866541,German proposal for polar icebreakers,0.0,
2866547,reflection on a vote,1.0,
2866557,House of Commons question period rules,0.75,
2866605,amend criminal code abortion provisions,0.0,
2866609,Criminal Code abortion law amendment,0.1,
2866615,apology for unparliamentary conduct,0.75,
2866647,airport grant conditions,0.0,
2866678,registration of motor vehicles on Indian reservations,0.0,
2866681,Canadian Pension Commission backlog,0.0,
2866696,Ugandan immigration and settlement,0.0,
2866718,misuse of funds and embezzlement,0.25,
2866724,Canada's role in Vietnam War communication,0.0,
2866761,oil export hearings,0.25,
2866773,green belt property for bus terminal,0.25,
2866774,National Capital Commission property lease,0.0,
2866887,Electoral Boundaries Readjustment Suspension,0.5,
2866903,Canadian merchant marine development,0.0,
2866931,feed costs and oilseed production,0.1,
2866939,rising food production costs and export restrictions,0.25,
2866954,electoral boundaries act suspension,0.25,
2866972,Jericho Beach property disposal,0.0,
2866974,lowering pensionable age to 60,0.25,
2866990,statements on recess timing,0.75,
2867034,personal and corporate tax cuts,0.25,
